iter	Logloss
120	0.1129643447
121	0.1124869087
122	0.1118563474
123	0.1110315332
124	0.1106521486
125	0.1101214027
126	0.1093385306
127	0.108902814
128	0.1084897613
129	0.1077001069
130	0.1071137119
131	0.1063728442
132	0.1055971169
133	0.105078474
134	0.1047667642
135	0.1041380197
136	0.1036483812
137	0.1030428198
138	0.1024853779
139	0.1020477936
140	0.1014598471
141	0.1008600197
142	0.1004375141
143	0.0997825201
144	0.09930692072
145	0.09879608027
146	0.09828565817
147	0.09772263487
148	0.09731903197
149	0.09679870474
150	0.09629954599
151	0.09593302296
152	0.0954408754
153	0.09497102968
154	0.09456350332
155	0.0940432125
156	0.09354660854
157	0.09306225321
158	0.09259556764
159	0.09216009807
160	0.09188899724
161	0.09147757981
162	0.09106429947
163	0.09080476131
164	0.09053952798
165	0.09010480359
166	0.08970370032
167	0.08908506692
168	0.08875677829
169	0.08852574497
170	0.08819190721
171	0.08780397985
172	0.08759211902
173	0.08739418208
174	0.08711200707
175	0.08698127639
176	0.08679967502
177	0.08671933902
178	0.0863844912
179	0.08611311367
180	0.08572160515
181	0.08544906605
182	0.08514334714
183	0.08489276396
184	0.08450530206
185	0.08437731762
186	0.08411456567
187	0.0836633673
188	0.08336970133
189	0.08318196465
190	0.08292291062
191	0.08263354922
192	0.0824277268
193	0.08198484782
194	0.08169441282
195	0.08149344374
196	0.08120511967
197	0.08098458248
198	0.08088221372
199	0.08056549321
200	0.08012924627
201	0.08000327463
202	0.079741859
203	0.07948016763
204	0.07923152054
205	0.07904282397
206	0.07886652485
207	0.07875538095
208	0.07848865855
209	0.07826859398
210	0.0779987735
211	0.0777508857
212	0.07758986033
213	0.07741263979
214	0.07718605238
215	0.07692943265
216	0.07669891624
217	0.07660283882
218	0.07632781099
219	0.0762716216
220	0.07593635207
221	0.07585227785
222	0.07579365127
223	0.07551560349
224	0.07538177911
225	0.07526242071
226	0.07517055187
227	0.0750565041
228	0.07488441829
229	0.07470457602
230	0.07453237661
231	0.07442063765
232	0.07431257837
233	0.07412751507
234	0.07393835605
235	0.07384319651
236	0.07367595898
237	0.07351640523
238	0.07331954453
239	0.07317742673
240	0.07312397028
241	0.07300021585
242	0.07290590757
243	0.07282316264
244	0.07270650319
245	0.07264878772
246	0.07252322467
247	0.07240652933
248	0.07231390555
249	0.0722335054
250	0.07210264166
251	0.07188680463
252	0.07175217462
253	0.0715846554
254	0.07137226176
255	0.0711647258
256	0.07111309439
257	0.0709980511
258	0.07081271734
259	0.07067275401
260	0.07052013554
261	0.07034308068
262	0.07017688625
263	0.07004819303
264	0.06980658002
265	0.06973696259
266	0.06950282441
267	0.06943627263
268	0.06924514562
269	0.06919928289
270	0.06903256827
271	0.06893938655
272	0.0689349322
273	0.06877157233
274	0.06872264306
275	0.06860778911
276	0.06853262246
277	0.06849530734
278	0.06831217466
279	0.06822958847
280	0.06812915055
281	0.06796088355
282	0.06779137468
283	0.06761002754
284	0.0675470112
285	0.0675074754
286	0.0674419775
287	0.06730762998
288	0.06720249342
289	0.06703741183
290	0.06697289933
291	0.0668310078
292	0.06667740821
293	0.06654634149
294	0.06646803817
295	0.06631814849
296	0.06616334425
297	0.06600267234
298	0.06585628191
299	0.06577025318
300	0.06569029791
301	0.0656377244
302	0.06554139031
303	0.06546078949
304	0.06533175348
305	0.06519735591
306	0.06516498792
307	0.06503774136
308	0.06492048207
309	0.06484892205
310	0.06469639902
311	0.06461499821
312	0.06450713751
313	0.06443107836
314	0.06430137817
315	0.06423144032
316	0.06415260602
317	0.0640717337
318	0.06397154184
319	0.06384820911
320	0.06374058649
321	0.06368683379
322	0.06362663821
323	0.06362329861
324	0.06357036485
325	0.06339761486
326	0.06323266711
327	0.06307439295
328	0.06294410709
329	0.06283463131
330	0.06270745463
331	0.06268062295
332	0.06256072335
333	0.06247095972
334	0.06231821641
335	0.06212398537
336	0.06193943982
337	0.06181129912
338	0.06179197104
339	0.06174829051
340	0.06164883327
341	0.06159355093
342	0.06145654108
343	0.06134273154
344	0.06125625116
345	0.06115725878
346	0.06111934817
347	0.06105696871
348	0.06093308454
349	0.06077969312
350	0.06071940159
351	0.06069677241
352	0.06064699127
353	0.0605161821
354	0.06038001458
355	0.06030814786
356	0.06028050828
357	0.06019049395
358	0.06011754601
359	0.06000608047
360	0.05992945473
361	0.0598667855
362	0.05975688156
363	0.05967423511
364	0.05947159985
365	0.05942328696
366	0.05932659775
367	0.05922799924
368	0.05917962039
369	0.059098543
370	0.05905696163
371	0.05900123158
372	0.05893127631
373	0.05885084961
374	0.05880008408
375	0.05864337089
376	0.05856614741
377	0.05845738493
378	0.05843865991
379	0.05836892861
380	0.0583131992
381	0.05824129113
382	0.05814952955
383	0.05809685745
384	0.05797615198
385	0.05782878412
386	0.05780765266
387	0.05776394147
388	0.05771916265
389	0.0576509752
390	0.05758650209
391	0.05753057101
392	0.05746706707
393	0.05731829141
394	0.05720908152
395	0.05710249319
396	0.05706034165
397	0.05688276376
398	0.05682311699
399	0.05674774802
400	0.05664689047
401	0.0566031854
402	0.05658055117
403	0.05651652164
404	0.05642887621
405	0.05637567164
406	0.05628583275
407	0.05624243535
408	0.0561945819
409	0.05610054426
410	0.05604412072
411	0.05595387549
412	0.05588804262
413	0.05577659348
414	0.05572579282
415	0.05558518389
416	0.05555756985
417	0.05553068478
418	0.05550867448
419	0.05541833101
420	0.05530611673
421	0.05518409399
422	0.05516725546
423	0.05511317068
424	0.05500683242
425	0.05493840839
426	0.05489965013
427	0.05476671465
428	0.05470104937
429	0.05466096865
430	0.05461671903
431	0.05457414987
432	0.05453571217
433	0.05445481554
434	0.05439862435
435	0.05438275291
436	0.05431603892
437	0.05426979073
438	0.05423197584
439	0.05418690314
440	0.05407011953
441	0.05385007298
442	0.0538124392
443	0.05367745675
444	0.05360088637
445	0.05352570177
446	0.05342370062
447	0.05333479261
448	0.05324501806
449	0.05313624158
450	0.05302665251
451	0.05299119224
452	0.05294968627
453	0.05290830445
454	0.05284813577
455	0.05271649083
456	0.05261132606
457	0.05254167934
458	0.05242410419
459	0.05238138392
460	0.0523333126
461	0.05228395956
462	0.05223122178
463	0.05218805986
464	0.0521410426
465	0.05205195997
466	0.05199775962
467	0.05196192706
468	0.05191769478
469	0.05188545737
470	0.05185190445
471	0.05174238238
472	0.05170626766
473	0.05162528441
474	0.05150730035
475	0.05145430817
476	0.05136027485
477	0.05131552499
478	0.05123006971
479	0.05119452075
480	0.05117147734
481	0.05107455022
482	0.05101753878
483	0.05098547304
484	0.05090833813
485	0.05081941117
486	0.05079778207
487	0.0507484513
488	0.05069168393
489	0.05063456848
490	0.0505187011
491	0.05047234036
492	0.05042494649
493	0.05038506397
494	0.05033866094
495	0.05022847484
496	0.0501086865
497	0.0500668406
498	0.0500053385
499	0.04990716799
500	0.04987440642
501	0.04980400211
502	0.04977441162
503	0.04974549538
504	0.04964175205
505	0.04953916953
506	0.0495127762
507	0.04941132252
508	0.04938375905
509	0.04929529246
510	0.04925985656
511	0.04913678714
512	0.0490114023
513	0.04898016521
514	0.04895367617
515	0.048923333
516	0.04880988116
517	0.04875923415
518	0.04862636114
519	0.04852995948
520	0.04843171393
521	0.04832959531
522	0.04822338059
523	0.04816757145
524	0.04812612298
525	0.0480328582
526	0.04797575525
527	0.0479479336
528	0.04792616629
529	0.04790064434
530	0.04786204787
531	0.04784588775
532	0.04782771051
533	0.04776137609
534	0.04768528245
535	0.04765842317
536	0.04757646399
537	0.04754724191
538	0.04750991856
539	0.04744336927
540	0.04732784825
541	0.04727485935
542	0.04720083396
543	0.04717553284
544	0.04714523253
545	0.04710133135
546	0.04705508047
547	0.04696828365
548	0.04685589466
549	0.04677692869
550	0.04676088945
551	0.04657936215
552	0.04652464035
553	0.04651550446
554	0.04642488133
555	0.04637550251
556	0.04632444856
557	0.04624863449
558	0.04620686313
559	0.04612983746
560	0.04603883621
561	0.04597143484
562	0.0459479583
563	0.04586153547
564	0.04580285933
565	0.0457096768
566	0.04559766911
567	0.04557408869
568	0.0455433046
569	0.04547921787
570	0.0453673779
571	0.04527699559
572	0.04520652656
573	0.04520485962
574	0.04511277042
575	0.04505608146
576	0.04500805076
577	0.04495115823
578	0.04485704958
579	0.0448343163
580	0.04479107069
581	0.04474707116
582	0.04466599423
583	0.04464328795
584	0.04459767441
585	0.04457096272
586	0.04454841382
587	0.04449821618
588	0.04442337742
589	0.04439335536
590	0.04437155161
591	0.04425241678
592	0.0441973232
593	0.04415686016
594	0.04412977439
595	0.04404156437
596	0.04397634407
597	0.04386543161
598	0.04383015065
599	0.0437834329
600	0.04370860196
601	0.04363556216
602	0.04358511792
603	0.04352670314
604	0.04337913163
605	0.04329151645
606	0.04325249266
607	0.04323000843
608	0.04311269017
609	0.04309553286
610	0.04306636183
611	0.04300960393
612	0.04294727612
613	0.04283810736
614	0.04281426117
615	0.04274461193
616	0.04271361741
617	0.04257658234
618	0.04250229765
619	0.04239373689
620	0.0423203128
621	0.0422996854
622	0.04221243607
623	0.04218729282
624	0.04217314869
625	0.04215507417
626	0.04209245475
627	0.04207219254
628	0.0419681992
629	0.04191005907
630	0.04186354765
631	0.04180928882
632	0.04176411144
633	0.04164362225
634	0.04158792648
635	0.04153520648
636	0.04145087844
637	0.04136534413
638	0.04134417833
639	0.04125632376
640	0.04115747286
641	0.04112333057
642	0.04109715316
643	0.04107922974
644	0.04101412136
645	0.0409849008
646	0.04088449364
647	0.04082573216
648	0.04080795063
649	0.04080363973
650	0.04070318318
651	0.04068063574
652	0.04060162325
653	0.0405387428
654	0.04049063304
655	0.04039415225
656	0.04032636129
657	0.04025776219
658	0.04019948345
659	0.04012598831
660	0.04003074236
661	0.03997941838
662	0.03993486434
663	0.03992300229
664	0.03986205184
665	0.03979749668
666	0.03977561447
667	0.03970763285
668	0.03964984232
669	0.03958442514
670	0.03950465744
671	0.03944899807
672	0.03936006999
673	0.03929444299
674	0.03920378438
675	0.03919274211
676	0.03913172526
677	0.03908818152
678	0.0390690107
679	0.03895773901
680	0.03889187735
681	0.03887548702
682	0.03884931825
683	0.03876210534
684	0.03873264372
685	0.03867571644
686	0.03860161492
687	0.03858381224
688	0.03850722051
689	0.03847129865
690	0.03844760638
691	0.03838760934
692	0.03835340337
693	0.03828779384
694	0.03825778672
695	0.03824131993
696	0.03818966069
697	0.03814207984
698	0.0380507879
699	0.03800124938
700	0.03794332558
701	0.03786525914
702	0.03783328999
703	0.03779963283
704	0.03771467103
705	0.037710936
706	0.03764147863
707	0.03762747176
708	0.03759803188
709	0.03755804967
710	0.03746183426
711	0.03739683717
712	0.0373758297
713	0.03728472856
714	0.03727087644
715	0.03722292597
716	0.0371572158
717	0.03711087183
718	0.03710985224
719	0.03709480289
720	0.03702881539
721	0.03701112951
722	0.03696331221
723	0.03695002174
724	0.03693770997
725	0.03686246153
726	0.03683338206
727	0.03675880119
728	0.03674082537
729	0.03668674054
730	0.03662298006
731	0.03657692099
732	0.03646378448
733	0.03641461297
734	0.03636738496
735	0.03630822157
736	0.0362525084
737	0.03617276801
738	0.03615800868
739	0.03610602488
740	0.03605676194
741	0.0359887453
742	0.03589326193
743	0.0358342519
744	0.03575571157
745	0.03569064549
746	0.03562367314
747	0.03556703649
748	0.03551703824
749	0.03550452945
750	0.03545487681
751	0.03539709419
752	0.03528126764
753	0.0352558511
754	0.03524296657
755	0.0352213595
756	0.03520295374
757	0.03519154593
758	0.0351799851
759	0.03513058552
760	0.03501318888
761	0.03501228344
762	0.03499063245
763	0.03493936122
764	0.03487141236
765	0.0347956253
766	0.03476486477
767	0.03469804761
768	0.03463174393
769	0.03461903537
770	0.03460753595
771	0.03452819962
772	0.03448216462
773	0.034409351
774	0.03433961677
775	0.03432552728
776	0.03427005432
777	0.0342214502
778	0.03417739726
779	0.03412101186
780	0.0340896949
781	0.03401180118
782	0.03397157666
783	0.03393121608
784	0.03385898118
785	0.03384737039
786	0.0337722484
787	0.03369592948
788	0.03364983851
789	0.03363907312
790	0.03361579301
791	0.03357772768
792	0.03350404186
793	0.0334437369
794	0.03344284535
795	0.03337486466
796	0.03334864723
797	0.03331731177
798	0.03327081609
799	0.0332285395
800	0.03318484089
801	0.03317449558
802	0.03316372558
803	0.03314490797
804	0.0330906714
805	0.03302716537
806	0.03299147038
807	0.03298246847
808	0.0329118674
809	0.03291120639
810	0.03287754145
811	0.03285206814
812	0.03280145836
813	0.03275893269
814	0.03270778988
815	0.03264057455
816	0.03260839216
817	0.03255792786
818	0.03249933747
819	0.03248955959
820	0.03246495265
821	0.03242725698
822	0.03237976145
823	0.03231162445
824	0.03229841073
825	0.0322466371
826	0.03222043037
827	0.03216407651
828	0.03215200361
829	0.03211482962
830	0.03207162277
831	0.03200362804
832	0.03197915987
833	0.031900219
834	0.03189087169
835	0.03184750939
836	0.0317857852
837	0.03176219271
838	0.03170906296
839	0.03163502717
840	0.03159610936
841	0.03152364348
842	0.03151470949
843	0.0314763541
844	0.03139159449
845	0.03132714764
846	0.03126240502
847	0.03122943796
848	0.03109466045
849	0.03104521626
850	0.03094912468
851	0.03091897608
852	0.03086756764
853	0.0308137815
854	0.0307437654
855	0.03068654913
856	0.03062934096
857	0.03058891329
858	0.03053129947
859	0.03047749679
860	0.03045217489
861	0.03041186086
862	0.03037247895
863	0.03032703139
864	0.03027144253
865	0.03022570162
866	0.03018883146
867	0.03018042734
868	0.03017109735
869	0.03014042448
870	0.03010492044
871	0.03005358144
872	0.02999584637
873	0.02998585272
874	0.02997951016
875	0.02992025989
876	0.02987422688
877	0.02981894411
878	0.02981121778
879	0.02978215389
880	0.02977227516
881	0.0297232602
882	0.02965731395
883	0.0296541362
884	0.02958257074
885	0.02955583329
886	0.0295471763
887	0.02948162656
888	0.02942967757
889	0.02931065558
890	0.02924670583
891	0.02920145948
892	0.02915829103
893	0.02914399189
894	0.02909278706
895	0.02900562681
896	0.0290022959
897	0.0289944864
898	0.02895037527
899	0.02891438541
900	0.02888595292
901	0.02883686514
902	0.02878933222
903	0.02877142327
904	0.02873091135
905	0.02867795851
906	0.02865876196
907	0.02863400879
908	0.02858983195
909	0.02854609029
910	0.02850809918
911	0.0285004507
912	0.02846611825
913	0.02836741709
914	0.02832067226
915	0.02828253791
916	0.02824489994
917	0.02822341782
918	0.02817706415
919	0.02814456758
920	0.02813735697
921	0.02810007087
922	0.02805474794
923	0.0280272832
924	0.02798257776
925	0.02792707208
926	0.02791958533
927	0.02790832431
928	0.02790471004
929	0.02785344216
930	0.02781349776
931	0.02776335924
932	0.02773239148
933	0.02769178817
934	0.02763190776
935	0.02759081447
936	0.02756141758
937	0.02753104059
938	0.02748259179
939	0.02745235939
940	0.02742127613
941	0.02737255473
942	0.02731415494
943	0.02727636905
944	0.02722979959
945	0.02722135521
946	0.0271762185
947	0.02713592801
948	0.02709353292
949	0.02708530203
950	0.02700593897
951	0.02699814332
952	0.02696874093
953	0.02694407827
954	0.02693734804
955	0.02689579239
956	0.02685726515
957	0.02677915653
958	0.02676595382
959	0.02674539794
960	0.02669083275
961	0.02664969122
962	0.0266212604
963	0.02658859337
964	0.02655175313
965	0.02654449027
966	0.02644692077
967	0.0264381575
968	0.02640555035
969	0.02633274133
970	0.02629222348
971	0.02628213309
972	0.02623683462
973	0.02623045765
974	0.02619054832
975	0.02615966655
976	0.0261291135
977	0.02610011749
978	0.02606569567
979	0.02605787447
980	0.02601879131
981	0.0259613477
982	0.02589140613
983	0.0258587641
984	0.02585642277
985	0.02583380799
986	0.02580106457
987	0.02578944741
988	0.0257533049
989	0.02571846817
990	0.0257072768
991	0.02569949222
992	0.02566141423
993	0.02565886398
994	0.02563380587
995	0.0255975555
996	0.02557939293
997	0.02552544503
998	0.0255022043
999	0.02543832581
